"","Naziv_jedinice","Godina","Županija","Status","Stopa_prireza","Iznos_prireza","Broj_stanovnika","Iznos_prireza_po_stanovniku"
"7169","VIŠKOVCI",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1919,0
"7170","VIŠKOVCI",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1915,0
"7171","VIŠKOVCI",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1907,0
"7172","VIŠKOVCI",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1895,0
"7173","VIŠKOVCI",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1895,0
"7174","VIŠKOVCI",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1868,0
"7175","VIŠKOVCI",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1833,0
"7176","VIŠKOVCI",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1781,0
"7177","VIŠKOVCI",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1729,0
"7178","VIŠKOVCI",2017,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1690,0
"7179","VIŠKOVCI",2018,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1653,0
"7180","VIŠKOVCI",2019,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1604,0
"7181","VIŠKOVCI",2020,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1585,0
"7182","VIŠKOVCI",2021,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1496,0
"7183","VIŠKOVO",2008,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,13196,0
"7184","VIŠKOVO",2009,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,13894,0
"7185","VIŠKOVO",2010,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,14340,0
"7186","VIŠKOVO",2011,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,14697,0
"7187","VIŠKOVO",2012,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,15086,0
"7188","VIŠKOVO",2013,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,15486,0
"7189","VIŠKOVO",2014,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,15938,0
"7190","VIŠKOVO",2015,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,16163,0
"7191","VIŠKOVO",2016,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,16331,0
"7192","VIŠKOVO",2017,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,16352,0
"7193","VIŠKOVO",2018,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,16505,0
"7194","VIŠKOVO",2019,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,16726,0
"7195","VIŠKOVO",2020,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,16972,0
"7196","VIŠKOVO",2021,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,16084,0
"7197","VIŠNJAN",2008,"XVIII ISTARSKA","OPĆINA",0.05,242603.78,2237,108.450505140814
"7198","VIŠNJAN",2009,"XVIII ISTARSKA","OPĆINA",0.05,230323.9,2262,101.823121131742
"7199","VIŠNJAN",2010,"XVIII ISTARSKA","OPĆINA",0.05,210333.1,2269,92.6985896870868
"7200","VIŠNJAN",2011,"XVIII ISTARSKA","OPĆINA",0.05,207373.88,2271,91.313905768384
"7201","VIŠNJAN",2012,"XVIII ISTARSKA","OPĆINA",0.05,247832.79,2287,108.365889811981
"7202","VIŠNJAN",2013,"XVIII ISTARSKA","OPĆINA",0.05,220762.9035,2300,95.9838710869565
"7203","VIŠNJAN",2014,"XVIII ISTARSKA","OPĆINA",0.05,243588.6662,2289,106.41706692879
"7204","VIŠNJAN",2015,"XVIII ISTARSKA","OPĆINA",0.05,225275.1628,2282,98.7183009640666
"7205","VIŠNJAN",2016,"XVIII ISTARSKA","OPĆINA",0.05,280655.0919,2297,122.183322551154
"7206","VIŠNJAN",2017,"XVIII ISTARSKA","OPĆINA",0.05,280223.059464,2296,122.04837084669
"7207","VIŠNJAN",2018,"XVIII ISTARSKA","OPĆINA",0.05,1108800.725916,2280,486.316107857895
"7208","VIŠNJAN",2019,"XVIII ISTARSKA","OPĆINA",0.05,335565.214761,2272,147.695957201144
"7209","VIŠNJAN",2020,"XVIII ISTARSKA","OPĆINA",0.05,275146.580964,2279,120.731277298815
"7210","VIŠNJAN",2021,"XVIII ISTARSKA","OPĆINA",0.05,267143.200625,2096,127.45381709208
"7211","VISOKO",2008,"V VARAŽDINSKA","OPĆINA",0.1,136105.24,1551,87.7532172791747
"7212","VISOKO",2009,"V VARAŽDINSKA","OPĆINA",0.1,131627.43,1525,86.313068852459
"7213","VISOKO",2010,"V VARAŽDINSKA","OPĆINA",0.1,89980.74,1513,59.471738268341
"7214","VISOKO",2011,"V VARAŽDINSKA","OPĆINA",0.1,92775.55,1520,61.0365460526316
"7215","VISOKO",2012,"V VARAŽDINSKA","OPĆINA",0.1,101270.56,1509,67.1110404241219
"7216","VISOKO",2013,"V VARAŽDINSKA","OPĆINA",0.1,97942.4271,1493,65.6010898191561
"7217","VISOKO",2014,"V VARAŽDINSKA","OPĆINA",0.1,97765.1399,1490,65.614187852349
"7218","VISOKO",2015,"V VARAŽDINSKA","OPĆINA",0.1,73382.4209,1448,50.6784674723757
"7219","VISOKO",2016,"V VARAŽDINSKA","OPĆINA",0.1,84501.8154,1438,58.7634321279555
"7220","VISOKO",2017,"V VARAŽDINSKA","OPĆINA",0.1,86732.538771,1416,61.2517929173729
"7221","VISOKO",2018,"V VARAŽDINSKA","OPĆINA",0.1,113002.211283,1391,81.2381101962617
"7222","VISOKO",2019,"V VARAŽDINSKA","OPĆINA",0.1,148205.317509,1366,108.495840050512
"7223","VISOKO",2020,"V VARAŽDINSKA","OPĆINA",0.1,159926.804359,1356,117.940121208702
"7224","VISOKO",2021,"V VARAŽDINSKA","OPĆINA",0.1,156300.678732,1335,117.079160098876
"7225","VIŽINADA",2008,"XVIII ISTARSKA","OPĆINA",0.01,29960.27,1149,26.0750826805918
"7226","VIŽINADA",2009,"XVIII ISTARSKA","OPĆINA",0.01,25815.98,1153,22.3902688638335
"7227","VIŽINADA",2010,"XVIII ISTARSKA","OPĆINA",0.01,19673.93,1159,16.9749180327869
"7228","VIŽINADA",2011,"XVIII ISTARSKA","OPĆINA",0.01,18450.72,1157,15.9470354364736
"7229","VIŽINADA",2012,"XVIII ISTARSKA","OPĆINA",0.03,44332.28,1165,38.0534592274678
"7230","VIŽINADA",2013,"XVIII ISTARSKA","OPĆINA",0.03,63848.1424,1174,54.3851298126065
"7231","VIŽINADA",2014,"XVIII ISTARSKA","OPĆINA",0.03,78203.0155,1182,66.1616036379019
"7232","VIŽINADA",2015,"XVIII ISTARSKA","OPĆINA",0.03,58865.3948,1174,50.1408814310051
"7233","VIŽINADA",2016,"XVIII ISTARSKA","OPĆINA",0.03,69960.9702,1168,59.8980909246575
"7234","VIŽINADA",2017,"XVIII ISTARSKA","OPĆINA",0.03,69995.32346,1167,59.9788547215081
"7235","VIŽINADA",2018,"XVIII ISTARSKA","OPĆINA",0.03,72177.697969,1171,61.6376583851409
"7236","VIŽINADA",2019,"XVIII ISTARSKA","OPĆINA",0.03,98440.555781,1191,82.6536992283795
"7237","VIŽINADA",2020,"XVIII ISTARSKA","OPĆINA",0.03,75954.672188,1226,61.9532399575856
"7238","VIŽINADA",2021,"XVIII ISTARSKA","OPĆINA",0.03,78733.670562,1142,68.9436694938704
"7239","VLADISLAVCI",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1937,0
"7240","VLADISLAVCI",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1910,0
"7241","VLADISLAVCI",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1891,0
"7242","VLADISLAVCI",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1866,0
"7243","VLADISLAVCI",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1830,0
"7244","VLADISLAVCI",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,27922.585,1824,15.3084347587719
"7245","VLADISLAVCI",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,137171.04,1794,76.4610033444816
"7246","VLADISLAVCI",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,60314.481,1749,34.4851234991424
"7247","VLADISLAVCI",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,98391.4853,1692,58.1509960401891
"7248","VLADISLAVCI",2017,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,71957.94483,1630,44.1459784233129
"7249","VLADISLAVCI",2018,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,96460.086397,1598,60.3630077578223
"7250","VLADISLAVCI",2019,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,125108.938035,1560,80.1980372019231
"7251","VLADISLAVCI",2020,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,137046.421618,1534,89.3392578996089
"7252","VLADISLAVCI",2021,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,104943.069881,1552,67.6179573975515
"7253","VOĆIN",2008,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2673,0
"7254","VOĆIN",2009,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2398,0
"7255","VOĆIN",2010,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2373,0
"7256","VOĆIN",2011,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2381,0
"7257","VOĆIN",2012,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2374,0
"7258","VOĆIN",2013,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2366,0
"7259","VOĆIN",2014,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2316,0
"7260","VOĆIN",2015,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2258,0
"7261","VOĆIN",2016,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2199,0
"7262","VOĆIN",2017,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2114,0
"7263","VOĆIN",2018,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,2060,0
"7264","VOĆIN",2019,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,1995,0
"7265","VOĆIN",2020,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,1951,0
"7266","VOĆIN",2021,"X VIROVITIČKO-PODRAVSKA","OPĆINA",0,0,1896,0
"7267","VODICE",2008,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,945647.49,8511,111.108857948537
"7268","VODICE",2009,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,851732.23,8706,97.832785435332
"7269","VODICE",2010,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,898168.28,8846,101.533832240561
"7270","VODICE",2011,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,802395.04,8969,89.4631553127439
"7271","VODICE",2012,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,817609.43,9050,90.3435834254144
"7272","VODICE",2013,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,887609.2565,9180,96.6894614923747
"7273","VODICE",2014,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,1010904.2259,9321,108.454481911812
"7274","VODICE",2015,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,902943.3381,9327,96.809621325185
"7275","VODICE",2016,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,913017.1821,9289,98.2901477123479
"7276","VODICE",2017,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,865708.856571,9288,93.2072412328811
"7277","VODICE",2018,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,1003550.074606,9286,108.071298148395
"7278","VODICE",2019,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,1199027.72736,9345,128.306872911717
"7279","VODICE",2020,"XV ŠIBENSKO-KNINSKA","GRAD",0.06,1196002.817516,9445,126.628143728534
"7280","VODICE",2021,"XV ŠIBENSKO-KNINSKA","GRAD",0,259659.329229,8649,30.0218903028096
"7281","VOĐINCI",2008,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1966,0
"7282","VOĐINCI",2009,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1981,0
"7283","VOĐINCI",2010,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1956,0
"7284","VOĐINCI",2011,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1969,0
"7285","VOĐINCI",2012,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1971,0
"7286","VOĐINCI",2013,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1956,0
"7287","VOĐINCI",2014,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1932,0
"7288","VOĐINCI",2015,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1897,0
"7289","VOĐINCI",2016,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,1873,0
"7290","VOĐINCI",2017,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.1,11851.49072,1817,6.52255955971381
"7291","VOĐINCI",2018,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.1,136408.182163,1773,76.9363689582628
"7292","VOĐINCI",2019,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.1,174277.230008,1747,99.7580022942187
"7293","VOĐINCI",2020,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.1,158311.753117,1719,92.0952606847004
"7294","VOĐINCI",2021,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.1,195598.19615,1634,119.705138402693
"7295","VODNJAN",2008,"XVIII ISTARSKA","GRAD",0.05,650799.39,6048,107.605719246032
"7296","VODNJAN",2009,"XVIII ISTARSKA","GRAD",0.05,589711.81,6133,96.1538904288277
"7297","VODNJAN",2010,"XVIII ISTARSKA","GRAD",0.05,551276.01,6138,89.8136217008798
"7298","VODNJAN",2011,"XVIII ISTARSKA","GRAD",0.05,571692.67,6140,93.1095553745928
"7299","VODNJAN",2012,"XVIII ISTARSKA","GRAD",0.05,614201.59,6190,99.2248126009693
"7300","VODNJAN",2013,"XVIII ISTARSKA","GRAD",0.05,635310.0827,6237,101.861485121052
"7301","VODNJAN",2014,"XVIII ISTARSKA","GRAD",0.05,655740.0949,6218,105.458361997427
"7302","VODNJAN",2015,"XVIII ISTARSKA","GRAD",0.075,851310.423,6237,136.493574314574
"7303","VODNJAN",2016,"XVIII ISTARSKA","GRAD",0.075,901246.9392,6353,141.861630599717
"7304","VODNJAN",2017,"XVIII ISTARSKA","GRAD",0.075,899221.250822,6352,141.565058378778
"7305","VODNJAN",2018,"XVIII ISTARSKA","GRAD",0.075,1068233.246381,6384,167.329769169956
"7306","VODNJAN",2019,"XVIII ISTARSKA","GRAD",0.075,1081931.204953,6360,170.114969332233
"7307","VODNJAN",2020,"XVIII ISTARSKA","GRAD",0.075,1027837.460488,6435,159.726101085936
"7308","VODNJAN",2021,"XVIII ISTARSKA","GRAD",0.075,971418.809489,5838,166.395822111853
"7309","VOJNIĆ",2008,"IV KARLOVAČKA","OPĆINA",0.075,199689.36,4989,40.0259290438966
"7310","VOJNIĆ",2009,"IV KARLOVAČKA","OPĆINA",0.075,191561.08,4887,39.1980928995294
"7311","VOJNIĆ",2010,"IV KARLOVAČKA","OPĆINA",0.075,186918.75,4787,39.0471589722164
"7312","VOJNIĆ",2011,"IV KARLOVAČKA","OPĆINA",0.075,162795.09,4680,34.7852756410256
"7313","VOJNIĆ",2012,"IV KARLOVAČKA","OPĆINA",0.075,157605.31,4566,34.5171506789312
"7314","VOJNIĆ",2013,"IV KARLOVAČKA","OPĆINA",0.075,155671.4827,4347,35.8112451575799
"7315","VOJNIĆ",2014,"IV KARLOVAČKA","OPĆINA",0.075,149007.2871,4223,35.2846997632015
"7316","VOJNIĆ",2015,"IV KARLOVAČKA","OPĆINA",0.075,54436.0376,4223,12.8903712053043
"7317","VOJNIĆ",2016,"IV KARLOVAČKA","OPĆINA",0.075,74698.3256,4065,18.3759718573186
"7318","VOJNIĆ",2017,"IV KARLOVAČKA","OPĆINA",0.075,38495.956329,3852,9.99375813317757
"7319","VOJNIĆ",2018,"IV KARLOVAČKA","OPĆINA",0.075,99593.322629,3856,25.8281438353216
"7320","VOJNIĆ",2019,"IV KARLOVAČKA","OPĆINA",0.075,110014.251097,3852,28.5602936388889
"7321","VOJNIĆ",2020,"IV KARLOVAČKA","OPĆINA",0.075,102373.774293,3793,26.9901856823095
"7322","VOJNIĆ",2021,"IV KARLOVAČKA","OPĆINA",0.075,117278.843753,3602,32.5593680602443
"7323","VRATIŠINEC",2008,"XX MEĐIMURSKA","OPĆINA",0,0,1997,0
"7324","VRATIŠINEC",2009,"XX MEĐIMURSKA","OPĆINA",0,0,2009,0
"7325","VRATIŠINEC",2010,"XX MEĐIMURSKA","OPĆINA",0,0,1987,0
"7326","VRATIŠINEC",2011,"XX MEĐIMURSKA","OPĆINA",0,0,1974,0
"7327","VRATIŠINEC",2012,"XX MEĐIMURSKA","OPĆINA",0,0,1961,0
"7328","VRATIŠINEC",2013,"XX MEĐIMURSKA","OPĆINA",0,0,1957,0
"7329","VRATIŠINEC",2014,"XX MEĐIMURSKA","OPĆINA",0,0,1941,0
"7330","VRATIŠINEC",2015,"XX MEĐIMURSKA","OPĆINA",0,0,1917,0
"7331","VRATIŠINEC",2016,"XX MEĐIMURSKA","OPĆINA",0,0,1876,0
"7332","VRATIŠINEC",2017,"XX MEĐIMURSKA","OPĆINA",0,0,1824,0
"7333","VRATIŠINEC",2018,"XX MEĐIMURSKA","OPĆINA",0,0,1783,0
"7334","VRATIŠINEC",2019,"XX MEĐIMURSKA","OPĆINA",0,0,1751,0
"7335","VRATIŠINEC",2020,"XX MEĐIMURSKA","OPĆINA",0,0,1723,0
"7336","VRATIŠINEC",2021,"XX MEĐIMURSKA","OPĆINA",0,0,1673,0
"7337","VRBANJA",2008,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,163795.1,4055,40.3933662145499
"7338","VRBANJA",2009,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,152448.67,4015,37.9697808219178
"7339","VRBANJA",2010,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,144780.79,3953,36.6255476853023
"7340","VRBANJA",2011,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,136766.43,3915,34.9339540229885
"7341","VRBANJA",2012,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,160464.3,3856,41.6141856846473
"7342","VRBANJA",2013,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,187813.8419,3798,49.4507219325961
"7343","VRBANJA",2014,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,142744.313,3701,38.5691199675763
"7344","VRBANJA",2015,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,85423.2108,3585,23.8279528033473
"7345","VRBANJA",2016,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,123803.5117,3476,35.616660443038
"7346","VRBANJA",2017,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,130558.04877,3259,40.0607697974839
"7347","VRBANJA",2018,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,159083.293224,3162,50.3109719240987
"7348","VRBANJA",2019,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,160549.82945,3053,52.5875628725843
"7349","VRBANJA",2020,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,173646.987891,2951,58.8434387973568
"7350","VRBANJA",2021,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,212838.622893,2870,74.1597989174216
"7351","VRBJE",2008,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,31178.77,2325,13.410223655914
"7352","VRBJE",2009,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,35888.16,2292,15.6580104712042
"7353","VRBJE",2010,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,30490.48,2218,13.7468349864743
"7354","VRBJE",2011,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,27851.15,2197,12.6769003186163
"7355","VRBJE",2012,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,26205.99,2160,12.1324027777778
"7356","VRBJE",2013,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,27528.7949,2125,12.9547270117647
"7357","VRBJE",2014,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,31316.0287,2082,15.0413202209414
"7358","VRBJE",2015,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,19653.4992,2016,9.74875952380952
"7359","VRBJE",2016,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,24257.0777,1933,12.548927935851
"7360","VRBJE",2017,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,12515.432649,1845,6.7834323300813
"7361","VRBJE",2018,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,22434.861851,1800,12.4638121394444
"7362","VRBJE",2019,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,32108.632177,1726,18.602915513905
"7363","VRBJE",2020,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,25044.194956,1685,14.8630237127596
"7364","VRBJE",2021,"XII BRODSKO-POSAVSKA","OPĆINA",0.03,36666.152295,1691,21.683117856298
"7365","VRBNIK",2008,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1245,0
"7366","VRBNIK",2009,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1249,0
"7367","VRBNIK",2010,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1260,0
"7368","VRBNIK",2011,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1249,0
"7369","VRBNIK",2012,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1251,0
"7370","VRBNIK",2013,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1239,0
"7371","VRBNIK",2014,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1253,0
"7372","VRBNIK",2015,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1246,0
"7373","VRBNIK",2016,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1228,0
"7374","VRBNIK",2017,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1232,0
"7375","VRBNIK",2018,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1233,0
"7376","VRBNIK",2019,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1227,0
"7377","VRBNIK",2020,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1249,0
"7378","VRBNIK",2021,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1190,0
"7379","VRBOVEC",2008,"I ZAGREBAČKA","GRAD",0.12,3605029.55,14743,244.52482873228
"7380","VRBOVEC",2009,"I ZAGREBAČKA","GRAD",0.12,3241976.23,14789,219.215378321726
"7381","VRBOVEC",2010,"I ZAGREBAČKA","GRAD",0.12,2794854.19,14813,188.675770606899
"7382","VRBOVEC",2011,"I ZAGREBAČKA","GRAD",0.12,2826602.05,14844,190.420509970358
"7383","VRBOVEC",2012,"I ZAGREBAČKA","GRAD",0.12,2776275.81,14804,187.535518103215
"7384","VRBOVEC",2013,"I ZAGREBAČKA","GRAD",0.12,2821204.151,14734,191.47578057554
"7385","VRBOVEC",2014,"I ZAGREBAČKA","GRAD",0.12,2827440.1804,14685,192.539338127341
"7386","VRBOVEC",2015,"I ZAGREBAČKA","GRAD",0.12,2492457.8526,14523,171.62141793018
"7387","VRBOVEC",2016,"I ZAGREBAČKA","GRAD",0.12,2524583.3754,14341,176.039563168538
"7388","VRBOVEC",2017,"I ZAGREBAČKA","GRAD",0.12,2372682.310481,14146,167.728142971936
"7389","VRBOVEC",2018,"I ZAGREBAČKA","GRAD",0.12,2858278.020502,14108,202.599802984264
"7390","VRBOVEC",2019,"I ZAGREBAČKA","GRAD",0.12,3315918.959887,14063,235.790297936927
"7391","VRBOVEC",2020,"I ZAGREBAČKA","GRAD",0.12,3417201.294873,13956,244.855352169175
"7392","VRBOVEC",2021,"I ZAGREBAČKA","GRAD",0.12,3056114.533194,12981,235.429823064017
"7393","VRBOVSKO",2008,"VIII PRIMORSKO-GORANSKA","GRAD",0.06,706154.43,5262,134.198865450399
"7394","VRBOVSKO",2009,"VIII PRIMORSKO-GORANSKA","GRAD",0.06,686927.13,5181,132.585819339896
"7395","VRBOVSKO",2010,"VIII PRIMORSKO-GORANSKA","GRAD",0.06,596266.75,5090,117.14474459725
"7396","VRBOVSKO",2011,"VIII PRIMORSKO-GORANSKA","GRAD",0.06,563536.39,5003,112.63969418349
"7397","VRBOVSKO",2012,"VIII PRIMORSKO-GORANSKA","GRAD",0.06,570310.26,4900,116.389848979592
"7398","VRBOVSKO",2013,"VIII PRIMORSKO-GORANSKA","GRAD",0.06,556679.0012,4796,116.071518181818
"7399","VRBOVSKO",2014,"VIII PRIMORSKO-GORANSKA","GRAD",0.06,542041.8319,4714,114.985539223589
"7400","VRBOVSKO",2015,"VIII PRIMORSKO-GORANSKA","GRAD",0.1,654805.9481,4578,143.033190934906
"7401","VRBOVSKO",2016,"VIII PRIMORSKO-GORANSKA","GRAD",0.1,698815.861,4441,157.355519252421
"7402","VRBOVSKO",2017,"VIII PRIMORSKO-GORANSKA","GRAD",0.1,624563.1899,4306,145.044865281003
"7403","VRBOVSKO",2018,"VIII PRIMORSKO-GORANSKA","GRAD",0.1,742092.377907,4170,177.959802855396
"7404","VRBOVSKO",2019,"VIII PRIMORSKO-GORANSKA","GRAD",0.1,794101.940183,4063,195.447191775289
"7405","VRBOVSKO",2020,"VIII PRIMORSKO-GORANSKA","GRAD",0.1,829659.20034,3974,208.771816894816
"7406","VRBOVSKO",2021,"VIII PRIMORSKO-GORANSKA","GRAD",0.1,654722.311771,3876,168.917005100877
"7407","VRGORAC",2008,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,1000617.56,6784,147.496692216981
"7408","VRGORAC",2009,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,1050644.38,6780,154.962297935103
"7409","VRGORAC",2010,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,887656.98,6653,133.422062227566
"7410","VRGORAC",2011,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,853583.08,6486,131.603928461301
"7411","VRGORAC",2012,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,843349.75,6350,132.810984251969
"7412","VRGORAC",2013,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,852028.872,6166,138.181782679209
"7413","VRGORAC",2014,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,845252.21,6040,139.942418874172
"7414","VRGORAC",2015,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,524577.7354,5911,88.7460218913889
"7415","VRGORAC",2016,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,531936.2525,5754,92.4463421098366
"7416","VRGORAC",2017,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,504196.378641,5623,89.6667932849013
"7417","VRGORAC",2018,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,659311.227831,5596,117.81830375822
"7418","VRGORAC",2019,"XVII SPLITSKO-DALMATINSKA","GRAD",0.1,772594.743119,5570,138.70641707702
