"","Naziv_jedinice","Godina","Šifra_Ž","Županija","Status","Šifra_GO","Stopa_prireza","Objava","Datum_primjene","Iznos_prireza","Broj_stanovnika"
"5178","LUKA",2013,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",112909.9312,1379
"5179","LUKA",2014,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",112123.2384,1378
"5180","LUKA",2015,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",104834.4521,1367
"5181","LUKA",2016,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",112518.0929,1354
"5182","LUKA",2017,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",97811.528342,1358
"5183","LUKA",2018,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",123120.867648,1346
"5184","LUKA",2019,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",143366.471249,1340
"5185","LUKA",2020,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",139226.148466,1328
"5186","LUKA",2021,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",126272.824731,1265
"5187","LUKA",2022,1,"I ZAGREBAČKA","OPĆINA","05487",0.05,"NN/65/02","01.07.2002.",NA,NA
"5188","LUKAČ",2002,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",NA,4028
"5189","LUKAČ",2003,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",NA,3992
"5190","LUKAČ",2004,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",NA,3952
"5191","LUKAČ",2005,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",NA,3928
"5192","LUKAČ",2006,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",NA,3864
"5193","LUKAČ",2007,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",NA,3810
"5194","LUKAČ",2008,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",0,3767
"5195","LUKAČ",2009,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",0,3707
"5196","LUKAČ",2010,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",0,3644
"5197","LUKAČ",2011,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",0,3595
"5198","LUKAČ",2012,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0,"-","-",0,3527
"5199","LUKAČ",2013,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",79980.1785,3475
"5200","LUKAČ",2014,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",178898.5501,3394
"5201","LUKAČ",2015,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",88334.0975,3304
"5202","LUKAČ",2016,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",122603.5013,3198
"5203","LUKAČ",2017,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",123369.185688,3064
"5204","LUKAČ",2018,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",141914.421984,2979
"5205","LUKAČ",2019,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",149195.483049,2894
"5206","LUKAČ",2020,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",138541.4472,2855
"5207","LUKAČ",2021,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",157034.097795,2759
"5208","LUKAČ",2022,10,"X VIROVITIČKO-PODRAVSKA","OPĆINA","02453",0.08,"NN 84/13","01.08.2013.",NA,NA
"5209","LUMBARDA",2002,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",NA,1155
"5210","LUMBARDA",2003,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",NA,1168
"5211","LUMBARDA",2004,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",NA,1172
"5212","LUMBARDA",2005,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",NA,1172
"5213","LUMBARDA",2006,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",NA,1183
"5214","LUMBARDA",2007,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",NA,1188
"5215","LUMBARDA",2008,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",88402.49,1192
"5216","LUMBARDA",2009,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",83131.33,1206
"5217","LUMBARDA",2010,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",83891.76,1207
"5218","LUMBARDA",2011,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",75950.35,1209
"5219","LUMBARDA",2012,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",75280.8,1219
"5220","LUMBARDA",2013,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",78567.5294,1227
"5221","LUMBARDA",2014,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",99128.0182,1235
"5222","LUMBARDA",2015,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",88988.211,1241
"5223","LUMBARDA",2016,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",90812.1269,1244
"5224","LUMBARDA",2017,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",77364.751097,1232
"5225","LUMBARDA",2018,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",88581.673726,1228
"5226","LUMBARDA",2019,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",99953.623123,1234
"5227","LUMBARDA",2020,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",93726.306274,1250
"5228","LUMBARDA",2021,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",92411.454922,1209
"5229","LUMBARDA",2022,19,"XIX DUBROVAČKO-NERETVANSKA","OPĆINA","06009",0.05,"NN 119/01","01.01.2002.",NA,NA
"5230","LUPOGLAV",2002,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",NA,887
"5231","LUPOGLAV",2003,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",NA,897
"5232","LUPOGLAV",2004,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",NA,907
"5233","LUPOGLAV",2005,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",NA,906
"5234","LUPOGLAV",2006,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",NA,911
"5235","LUPOGLAV",2007,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",NA,922
"5236","LUPOGLAV",2008,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",24614.75,933
"5237","LUPOGLAV",2009,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",28389.17,931
"5238","LUPOGLAV",2010,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",22921.18,926
"5239","LUPOGLAV",2011,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",18059.6,931
"5240","LUPOGLAV",2012,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",25877.36,929
"5241","LUPOGLAV",2013,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",23380.7766,924
"5242","LUPOGLAV",2014,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",22735.6131,919
"5243","LUPOGLAV",2015,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",19097.1574,894
"5244","LUPOGLAV",2016,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",19309.4871,887
"5245","LUPOGLAV",2017,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",18982.529412,874
"5246","LUPOGLAV",2018,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",20735.450142,872
"5247","LUPOGLAV",2019,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",23636.180631,891
"5248","LUPOGLAV",2020,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",22352.054973,889
"5249","LUPOGLAV",2021,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",19163.448701,836
"5250","LUPOGLAV",2022,18,"XVIII ISTARSKA","OPĆINA","02461",0.01,"129/02,152/05","01.12.2002.",NA,NA
"5251","MAČE",2002,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",NA,2683
"5252","MAČE",2003,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",NA,2673
"5253","MAČE",2004,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",NA,2660
"5254","MAČE",2005,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",NA,2646
"5255","MAČE",2006,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",NA,2631
"5256","MAČE",2007,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",NA,2613
"5257","MAČE",2008,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2602
"5258","MAČE",2009,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2565
"5259","MAČE",2010,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2535
"5260","MAČE",2011,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2526
"5261","MAČE",2012,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2529
"5262","MAČE",2013,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2519
"5263","MAČE",2014,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2487
"5264","MAČE",2015,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2438
"5265","MAČE",2016,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2393
"5266","MAČE",2017,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2366
"5267","MAČE",2018,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2320
"5268","MAČE",2019,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2287
"5269","MAČE",2020,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2258
"5270","MAČE",2021,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",0,2258
"5271","MAČE",2022,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","02488",0,"-","-",NA,NA
"5272","MAGADENOVAC",2002,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0,"-","-",NA,2179
"5273","MAGADENOVAC",2003,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",NA,2156
"5274","MAGADENOVAC",2004,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",NA,2122
"5275","MAGADENOVAC",2005,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",NA,2086
"5276","MAGADENOVAC",2006,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",NA,2040
"5277","MAGADENOVAC",2007,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",NA,2002
"5278","MAGADENOVAC",2008,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",25391.92,1985
"5279","MAGADENOVAC",2009,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",19004.1,1955
"5280","MAGADENOVAC",2010,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",17910.75,1942
"5281","MAGADENOVAC",2011,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",19185.8,1926
"5282","MAGADENOVAC",2012,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",19883.99,1908
"5283","MAGADENOVAC",2013,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",21870.2205,1887
"5284","MAGADENOVAC",2014,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",23385.1852,1864
"5285","MAGADENOVAC",2015,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",15397.6751,1837
"5286","MAGADENOVAC",2016,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",19593.5563,1813
"5287","MAGADENOVAC",2017,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",15430.284807,1753
"5288","MAGADENOVAC",2018,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",25292.274254,1706
"5289","MAGADENOVAC",2019,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",36123.187753,1665
"5290","MAGADENOVAC",2020,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",25747.517537,1620
"5291","MAGADENOVAC",2021,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",28406.286459,1579
"5292","MAGADENOVAC",2022,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05789",0.02,"NN 22/03","01.03.2003.",NA,NA
"5293","MAJUR",2002,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",NA,1468
"5294","MAJUR",2003,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",NA,1412
"5295","MAJUR",2004,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",NA,1386
"5296","MAJUR",2005,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",NA,1368
"5297","MAJUR",2006,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",NA,1328
"5298","MAJUR",2007,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",NA,1292
"5299","MAJUR",2008,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",0,1274
"5300","MAJUR",2009,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0,"-","-",0,1236
"5301","MAJUR",2010,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",36482.74,1197
"5302","MAJUR",2011,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",50357.66,1148
"5303","MAJUR",2012,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",44333.84,1113
"5304","MAJUR",2013,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",46414.6165,1070
"5305","MAJUR",2014,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",45960.2114,1022
"5306","MAJUR",2015,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",25158.219,964
"5307","MAJUR",2016,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",24406.9149,927
"5308","MAJUR",2017,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",15867.651067,869
"5309","MAJUR",2018,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",27544.05861,863
"5310","MAJUR",2019,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",11540.944613,832
"5311","MAJUR",2020,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",26030.25397,810
"5312","MAJUR",2021,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",24978.795679,760
"5313","MAJUR",2022,3,"III SISAČKO-MOSLOVAČKA","OPĆINA","05550",0.05,"NN 44/10","22.04.2010.",NA,NA
"5314","MAKARSKA",2002,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0,"-","-",NA,11208
"5315","MAKARSKA",2003,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0,"-","-",NA,11653
"5316","MAKARSKA",2004,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0,"-","-",NA,12168
"5317","MAKARSKA",2005,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",NA,12694
"5318","MAKARSKA",2006,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",NA,13062
"5319","MAKARSKA",2007,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",NA,13313
"5320","MAKARSKA",2008,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",3408000.96,13634
"5321","MAKARSKA",2009,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",3170034.69,13830
"5322","MAKARSKA",2010,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2789195.5,13836
"5323","MAKARSKA",2011,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2728322.15,13879
"5324","MAKARSKA",2012,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2965493.33,13909
"5325","MAKARSKA",2013,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",3162530.9555,14151
"5326","MAKARSKA",2014,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",3195713.3407,14217
"5327","MAKARSKA",2015,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2637789.5161,14217
"5328","MAKARSKA",2016,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2964633.5068,14317
"5329","MAKARSKA",2017,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2812287.031081,14284
"5330","MAKARSKA",2018,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",3189652.14906,14261
"5331","MAKARSKA",2019,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",3585650.027912,14362
"5332","MAKARSKA",2020,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2598924.653343,14371
"5333","MAKARSKA",2021,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",2802831.925661,13301
"5334","MAKARSKA",2022,17,"XVII SPLITSKO-DALMATINSKA","GRAD","02496",0.1,"NN 187/04","01.01.2005.",NA,NA
"5335","MALA SUBOTICA",2002,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",NA,5306
"5336","MALA SUBOTICA",2003,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",NA,5335
"5337","MALA SUBOTICA",2004,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",NA,5342
"5338","MALA SUBOTICA",2005,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",NA,5337
"5339","MALA SUBOTICA",2006,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",NA,5365
"5340","MALA SUBOTICA",2007,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",NA,5395
"5341","MALA SUBOTICA",2008,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,5378
"5342","MALA SUBOTICA",2009,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,5411
"5343","MALA SUBOTICA",2010,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,5447
"5344","MALA SUBOTICA",2011,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,5439
"5345","MALA SUBOTICA",2012,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,5419
"5346","MALA SUBOTICA",2013,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4721
"5347","MALA SUBOTICA",2014,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4705
"5348","MALA SUBOTICA",2015,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4655
"5349","MALA SUBOTICA",2016,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4606
"5350","MALA SUBOTICA",2017,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4534
"5351","MALA SUBOTICA",2018,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4485
"5352","MALA SUBOTICA",2019,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4463
"5353","MALA SUBOTICA",2020,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4423
"5354","MALA SUBOTICA",2021,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",0,4344
"5355","MALA SUBOTICA",2022,20,"XX MEĐIMURSKA","OPĆINA","02500",0,"-","-",NA,NA
"5356","MALI BUKOVEC",2002,5,"V VARAŽDINSKA","OPĆINA","02518",0,"-","-",NA,2444
"5357","MALI BUKOVEC",2003,5,"V VARAŽDINSKA","OPĆINA","02518",0,"-","-",NA,2391
"5358","MALI BUKOVEC",2004,5,"V VARAŽDINSKA","OPĆINA","02518",0,"-","-",NA,2362
"5359","MALI BUKOVEC",2005,5,"V VARAŽDINSKA","OPĆINA","02518",0,"-","-",NA,2326
"5360","MALI BUKOVEC",2006,5,"V VARAŽDINSKA","OPĆINA","02518",0,"-","-",NA,2284
"5361","MALI BUKOVEC",2007,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",NA,2270
"5362","MALI BUKOVEC",2008,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",82587.98,2262
"5363","MALI BUKOVEC",2009,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",77906.25,2243
"5364","MALI BUKOVEC",2010,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",69409.08,2222
"5365","MALI BUKOVEC",2011,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",79065.87,2212
"5366","MALI BUKOVEC",2012,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",79515.86,2180
"5367","MALI BUKOVEC",2013,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",96508.4959,2153
"5368","MALI BUKOVEC",2014,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",81001.2782,2125
"5369","MALI BUKOVEC",2015,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",47961.8734,2078
"5370","MALI BUKOVEC",2016,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",70668.9409,2052
"5371","MALI BUKOVEC",2017,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",63284.493428,2011
"5372","MALI BUKOVEC",2018,5,"V VARAŽDINSKA","OPĆINA","02518",0.05,"NN 67/07","01.08.2007.",98485.673053,1981
"5373","MALI BUKOVEC",2019,5,"V VARAŽDINSKA","OPĆINA","02518",0.1,"NN 111/18","01.01.2019.",259427.864858,1951
"5374","MALI BUKOVEC",2020,5,"V VARAŽDINSKA","OPĆINA","02518",0.1,"NN 111/18","01.01.2019.",257872.260699,1909
"5375","MALI BUKOVEC",2021,5,"V VARAŽDINSKA","OPĆINA","02518",0.1,"NN 111/18","01.01.2019.",240242.194963,1809
"5376","MALI BUKOVEC",2022,5,"V VARAŽDINSKA","OPĆINA","02518",0.1,"NN 111/18","01.01.2019.",NA,NA
"5377","MALI LOŠINJ",2002,8,"VIII PRIMORSKO-GORANSKA","GRAD","02526",0,"-","-",NA,7983
"5378","MALI LOŠINJ",2003,8,"VIII PRIMORSKO-GORANSKA","GRAD","02526",0,"-","-",NA,8019
"5379","MALI LOŠINJ",2004,8,"VIII PRIMORSKO-GORANSKA","GRAD","02526",0,"-","-",NA,8007
"5380","MALI LOŠINJ",2005,8,"VIII PRIMORSKO-GORANSKA","GRAD","02526",0,"-","-",NA,8003
"5381","MALI LOŠINJ",2006,8,"VIII PRIMORSKO-GORANSKA","GRAD","02526",0,"-","-",NA,8030
"5382","MALI LOŠINJ",2007,8,"VIII PRIMORSKO-GORANSKA","GRAD","02526",0,"-","-",NA,8072
"5383","MALI LOŠINJ",2008,8,"VIII PRIMORSKO-GORANSKA","GRAD","02526",0,"-","-",0,8074
